time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0669897450535985,0.21596388847180373,11.452440065529332,0.11373035311315505,6.2604708261785085,0.0,0.16999877967546917,0.679186530326157,2.8248382823824754,0.12238211253857784,-0.034489863330850544,0.0,488.0714551041828,488.2302473621318,488.0282718500305,489.5894692456017
1.2600000000000007,0.0776322694480955,0.25891183202738655,11.623321051411372,0.1211775642900621,6.258241938595031,0.0,0.18495116280164559,0.7530828742859912,2.8709638794795547,0.12738441961883978,-0.04307788118686613,0.0,429.653511530679,428.92406296037046,428.67526394407497,429.1147033093193
1.3200000000000007,0.08919967411695336,0.3063539996671775,11.796297040587485,0.12860413537089954,6.255424664694619,0.0,0.2008718329528583,0.8289866516555986,2.894717788293041,0.11536366132903868,-0.05612320396347033,0.0,423.0155415184718,421.8891659403528,422.5228743448683,421.4999604957306
1.3800000000000008,0.10190791612869306,0.35908124792788676,11.975262820874729,0.13504197127055662,6.252318814590648,0.0,0.22308937766182285,0.9292768680584318,3.0701928007221952,0.0817896400828343,-0.04422812712798185,0.0,469.5442125282487,470.46450688217067,472.20549046081646,469.61728838347807
1.4400000000000008,0.11586564919951944,0.41730377288125087,12.159918524864876,0.14053978745666562,6.249730487841354,0.0,0.24240163212111088,1.0119180526803278,3.0848460113303116,0.10629543105044609,-0.04104513871501567,0.0,420.9786990098553,421.2528913353668,419.67133068438227,421.80039825854345
1.5000000000000009,0.13114818927603158,0.48108472996917545,12.34893407951307,0.14723228938179211,6.247540715486261,0.0,0.26725012046364705,1.1147359456501351,3.2151476426350554,0.12037409357612312,-0.028675366692499784,0.0,457.76953840888194,458.75222181609496,457.92937872206335,459.0584416466774
1.560000000000001,0.14786345749584476,0.5507583652015334,12.542932704549075,0.15482206777292085,6.246452250109595,0.0,0.29004475461775664,1.2083650500137555,3.251206370244422,0.13654930059082612,-0.002697711435153509,0.0,428.21701569332777,430.42120857296493,429.0974309742392,430.4834223864365
1.620000000000001,0.16599381640759117,0.6263269159004954,12.739930283603186,0.16322813647651113,6.246507918430851,0.0,0.3142939755148148,1.31133143987547,3.315000369925543,0.14639022201432156,0.007339761871156181,0.0,439.3500752709673,440.18152252123826,438.1968418289355,439.0326147982427
1.680000000000001,0.18562140324714335,0.7084407430647065,12.941958844384622,0.1720387484084318,6.246630436995137,0.0,0.33991025324201335,1.426612834217878,3.418745475752684,0.14773401555352822,-0.011517818226014005,0.0,453.10524981624616,451.58660059430406,453.0155346236137,453.14332773676904
1.740000000000001,0.20682500221201516,0.797830561723652,13.1512070720312,0.18103494747698967,6.246405888382636,0.0,0.3669014953896856,1.5538923249019738,3.5555052266631697,0.15400864068148232,0.008477204598072491,0.0,463.84141680599913,465.4091599760672,463.2858421678217,463.7990370708515
